row_id,order_id ,cust_id ,created_date,created_at,item_id ,quantity ,delivery ,address_id 
435,ORD_00176,257,09-01-23,11:33:14,it007,10,0,257
436,ORD_00177,257,09-01-23,20:04:40,it019,9,1,257
437,ORD_00177,257,09-01-23,20:04:40,it005,9,1,257
438,ORD_00177,257,09-01-23,20:04:40,it002,4,1,257
439,ORD_00177,257,09-01-23,20:04:40,it020,5,1,257
440,ORD_00177,257,09-01-23,20:04:40,it014,5,1,257
441,ORD_00178,257,09-01-23,10:34:28,it033,8,1,257
442,ORD_00178,257,09-01-23,10:34:28,it006,7,1,257
443,ORD_00179,257,10-01-23,22:39:20,it004,9,0,257
444,ORD_00179,257,10-01-23,22:39:20,it013,4,0,257
445,ORD_00180,257,10-01-23,11:27:25,it031,9,0,257
446,ORD_00180,257,10-01-23,11:27:25,it032,1,0,257
447,ORD_00180,257,10-01-23,11:27:25,it029,1,0,257
448,ORD_00181,257,10-01-23,12:51:23,it010,4,1,257
449,ORD_00181,257,10-01-23,12:51:23,it015,8,1,257
450,ORD_00181,257,10-01-23,12:51:23,it030,7,1,257
451,ORD_00181,257,10-01-23,12:51:23,it028,2,1,257
452,ORD_00182,257,10-01-23,19:43:53,it032,9,1,257
453,ORD_00182,257,10-01-23,19:43:53,it031,7,1,257
454,ORD_00182,257,10-01-23,19:43:53,it022,2,1,257
455,ORD_00183,257,10-01-23,13:33:42,it037,10,0,257
456,ORD_00183,257,10-01-23,13:33:42,it029,7,0,257
457,ORD_00183,257,10-01-23,13:33:42,it030,8,0,257
458,ORD_00183,257,10-01-23,13:33:42,it019,3,0,257
459,ORD_00184,257,10-01-23,11:30:13,it014,6,1,257
460,ORD_00184,257,10-01-23,11:30:13,it004,5,1,257
461,ORD_00185,257,10-01-23,12:09:09,it015,6,1,257
462,ORD_00185,257,10-01-23,12:09:09,it027,3,1,257
463,ORD_00185,257,10-01-23,12:09:09,it002,9,1,257
464,ORD_00185,257,10-01-23,12:09:09,it024,1,1,257
465,ORD_00186,257,10-01-23,21:19:05,it018,5,0,257
466,ORD_00186,257,10-01-23,21:19:05,it033,5,0,257
467,ORD_00187,257,10-01-23,21:57:39,it026,1,1,257
468,ORD_00187,257,10-01-23,21:57:39,it017,4,1,257
469,ORD_00187,257,10-01-23,21:57:39,it037,6,1,257
470,ORD_00187,257,10-01-23,21:57:39,it010,1,1,257
471,ORD_00188,257,10-01-23,20:46:07,it028,4,1,257
472,ORD_00188,257,10-01-23,20:46:07,it019,2,1,257
473,ORD_00189,257,10-01-23,19:11:34,it036,7,0,257
474,ORD_00189,257,10-01-23,19:11:34,it011,9,0,257
475,ORD_00189,257,10-01-23,19:11:34,it020,3,0,257
476,ORD_00190,257,10-01-23,20:18:12,it002,7,0,257
477,ORD_00190,257,10-01-23,20:18:12,it023,7,0,257
478,ORD_00191,257,10-01-23,20:39:27,it017,8,1,257
479,ORD_00193,123,10-01-23,19:18:32,it034,8,0,123
480,ORD_00193,123,10-01-23,19:18:32,it028,6,0,123
481,ORD_00193,123,10-01-23,19:18:32,it032,4,0,123
482,ORD_00193,123,10-01-23,19:18:32,it012,7,0,123
483,ORD_00196,123,10-01-23,11:31:13,it003,8,0,123
484,ORD_00197,238,10-01-23,22:37:13,it036,9,1,238
485,ORD_00197,238,10-01-23,22:37:13,it029,3,1,238
486,ORD_00198,238,10-01-23,11:17:01,it006,10,1,238
487,ORD_00198,238,10-01-23,11:17:01,it019,10,1,238
488,ORD_00199,238,10-01-23,11:11:25,it026,4,0,238
489,ORD_00199,238,10-01-23,11:11:25,it023,6,0,238
490,ORD_00199,238,10-01-23,11:11:25,it029,7,0,238
491,ORD_00199,238,10-01-23,11:11:25,it034,5,0,238
492,ORD_00200,238,10-01-23,13:21:02,it013,5,0,238
493,ORD_00201,59,10-01-23,10:51:30,it018,9,1,59
494,ORD_00201,59,10-01-23,10:51:30,it004,3,1,59
495,ORD_00202,59,10-01-23,20:11:09,it034,2,1,59
496,ORD_00203,133,10-01-23,20:49:41,it031,2,0,133
497,ORD_00204,16,10-01-23,13:28:19,it029,5,1,16
498,ORD_00204,16,10-01-23,13:28:19,it036,6,1,16
499,ORD_00205,16,10-01-23,19:59:55,it031,4,1,16
500,ORD_00207,94,10-01-23,18:50:06,it028,6,1,94
501,ORD_00208,192,10-01-23,13:41:34,it016,7,1,192
502,ORD_00208,192,10-01-23,13:41:34,it001,7,1,192
503,ORD_00209,192,10-01-23,21:04:22,it025,4,0,192
504,ORD_00209,192,10-01-23,21:04:22,it031,7,0,192
505,ORD_00210,192,10-01-23,22:52:00,it015,9,0,192
506,ORD_00210,192,10-01-23,22:52:00,it022,3,0,192
507,ORD_00210,192,11-01-23,22:52:00,it008,3,0,192
508,ORD_00211,192,11-01-23,19:21:23,it013,8,1,192
509,ORD_00212,279,11-01-23,11:31:04,it013,3,1,279
510,ORD_00212,279,11-01-23,11:31:04,it004,7,1,279
511,ORD_00212,279,11-01-23,11:31:04,it037,4,1,279
512,ORD_00214,279,11-01-23,13:13:54,it027,6,1,279
513,ORD_00214,279,11-01-23,13:13:54,it011,9,1,279
514,ORD_00214,279,11-01-23,13:13:54,it001,3,1,279
515,ORD_00215,279,11-01-23,11:10:43,it033,3,1,279
516,ORD_00215,279,11-01-23,11:10:43,it013,1,1,279
517,ORD_00216,279,11-01-23,21:07:02,it017,3,0,279
518,ORD_00217,231,11-01-23,21:58:58,it030,4,1,231
519,ORD_00217,231,11-01-23,21:58:58,it022,10,1,231
520,ORD_00217,231,11-01-23,21:58:58,it027,3,1,231
521,ORD_00217,231,11-01-23,21:58:58,it025,10,1,231
522,ORD_00217,231,11-01-23,21:58:58,it024,7,1,231
523,ORD_00218,231,11-01-23,11:30:34,it024,9,1,231
524,ORD_00218,231,11-01-23,11:30:34,it030,9,1,231
525,ORD_00219,231,11-01-23,11:36:34,it027,4,0,231
526,ORD_00219,231,11-01-23,11:36:34,it023,7,0,231
527,ORD_00220,231,11-01-23,20:51:47,it013,2,0,231
528,ORD_00220,231,11-01-23,20:51:47,it030,8,0,231
529,ORD_00220,231,11-01-23,20:51:47,it003,2,0,231
530,ORD_00220,231,11-01-23,20:51:47,it021,5,0,231
531,ORD_00221,231,11-01-23,21:17:45,it004,3,1,231
532,ORD_00221,231,11-01-23,21:17:45,it013,7,1,231
533,ORD_00221,231,11-01-23,21:17:45,it003,4,1,231
534,ORD_00221,231,11-01-23,21:17:45,it009,1,1,231
535,ORD_00221,231,11-01-23,21:17:45,it037,4,1,231
536,ORD_00221,231,11-01-23,21:17:45,it009,5,1,231
537,ORD_00221,231,11-01-23,21:17:45,it010,6,1,231
538,ORD_00222,231,11-01-23,11:30:25,it021,1,1,231
539,ORD_00223,183,11-01-23,19:11:59,it022,2,0,183
540,ORD_00223,183,11-01-23,19:11:59,it008,1,0,183
541,ORD_00224,183,11-01-23,20:25:38,it028,10,1,183
542,ORD_00224,183,11-01-23,20:25:38,it031,3,1,183
543,ORD_00224,183,11-01-23,20:25:38,it021,7,1,183
544,ORD_00225,183,11-01-23,20:43:59,it005,8,1,183
545,ORD_00225,183,11-01-23,20:43:59,it032,1,1,183
546,ORD_00227,183,11-01-23,13:53:30,it025,8,1,183
547,ORD_00227,183,11-01-23,13:53:30,it033,7,1,183
548,ORD_00228,183,11-01-23,20:30:14,it002,9,1,183
549,ORD_00228,183,11-01-23,20:30:14,it015,3,1,183
550,ORD_00229,183,11-01-23,21:23:03,it026,4,0,183
551,ORD_00229,183,11-01-23,21:23:03,it026,7,0,183
552,ORD_00230,183,11-01-23,20:14:45,it023,5,0,183
553,ORD_00230,183,11-01-23,20:14:45,it024,7,0,183
554,ORD_00232,183,11-01-23,18:42:47,it018,1,1,183
555,ORD_00232,183,11-01-23,18:42:47,it013,5,1,183
556,ORD_00232,183,11-01-23,18:42:47,it035,3,1,183
557,ORD_00233,183,11-01-23,21:48:45,it025,4,0,183
558,ORD_00235,214,11-01-23,22:17:32,it001,7,1,214
559,ORD_00235,214,11-01-23,22:17:32,it011,7,1,214
560,ORD_00235,214,11-01-23,22:17:32,it012,4,1,214
561,ORD_00236,214,11-01-23,18:47:02,it035,5,0,214
562,ORD_00237,83,11-01-23,19:44:23,it022,8,1,83
563,ORD_00237,83,11-01-23,19:44:23,it034,7,1,83
564,ORD_00238,83,11-01-23,19:10:40,it031,2,1,83
565,ORD_00238,83,11-01-23,19:10:40,it020,5,1,83
566,ORD_00238,83,11-01-23,19:10:40,it007,3,1,83
567,ORD_00239,83,11-01-23,21:04:06,it036,1,0,83
568,ORD_00239,83,11-01-23,21:04:06,it022,4,0,83
569,ORD_00239,83,11-01-23,21:04:06,it023,4,0,83
570,ORD_00240,83,12-01-23,12:43:12,it003,4,0,83
571,ORD_00240,83,12-01-23,12:43:12,it015,2,0,83
572,ORD_00241,83,12-01-23,12:16:21,it010,9,1,83
573,ORD_00241,83,12-01-23,12:16:21,it003,8,1,83
574,ORD_00241,83,12-01-23,12:16:21,it016,8,1,83
575,ORD_00241,83,12-01-23,12:16:21,it011,3,1,83
576,ORD_00242,83,12-01-23,13:41:12,it026,2,1,83
577,ORD_00242,83,12-01-23,13:41:12,it001,5,1,83
578,ORD_00242,83,12-01-23,13:41:12,it030,9,1,83
579,ORD_00243,83,12-01-23,18:33:40,it034,1,0,83
580,ORD_00243,83,12-01-23,18:33:40,it032,1,0,83
581,ORD_00243,83,12-01-23,18:33:40,it025,4,0,83
582,ORD_00244,83,12-01-23,18:53:34,it014,2,1,83
583,ORD_00244,83,12-01-23,18:53:34,it028,7,1,83
584,ORD_00244,83,12-01-23,18:53:34,it033,1,1,83
585,ORD_00245,83,12-01-23,21:41:13,it030,3,1,83
586,ORD_00245,83,12-01-23,21:41:13,it026,4,1,83
587,ORD_00246,83,12-01-23,12:07:18,it021,2,0,83
588,ORD_00246,83,12-01-23,12:07:18,it030,4,0,83
589,ORD_00247,83,12-01-23,12:58:27,it015,10,1,83
590,ORD_00247,83,12-01-23,12:58:27,it003,9,1,83
591,ORD_00247,83,12-01-23,12:58:27,it034,5,1,83
592,ORD_00247,83,12-01-23,12:58:27,it032,1,1,83
593,ORD_00248,83,12-01-23,22:11:06,it022,8,1,83
594,ORD_00248,83,12-01-23,22:11:06,it002,4,1,83
595,ORD_00248,83,12-01-23,22:11:06,it022,5,1,83
596,ORD_00248,83,12-01-23,22:11:06,it008,3,1,83
597,ORD_00249,83,12-01-23,20:15:22,it004,2,0,83
598,ORD_00249,83,12-01-23,20:15:22,it029,2,0,83
599,ORD_00249,83,12-01-23,20:15:22,it021,4,0,83
600,ORD_00250,83,12-01-23,12:44:05,it033,7,0,83
601,ORD_00250,83,12-01-23,12:44:05,it021,2,0,83
602,ORD_00250,83,12-01-23,12:44:05,it019,4,0,83
603,ORD_00250,83,12-01-23,12:44:05,it022,3,0,83
604,ORD_00251,83,12-01-23,21:20:32,it019,7,1,83
605,ORD_00251,83,12-01-23,21:20:32,it024,4,1,83
606,ORD_00251,83,12-01-23,21:20:32,it020,7,1,83
607,ORD_00251,83,12-01-23,21:20:32,it030,5,1,83
608,ORD_00252,83,12-01-23,13:00:10,it023,5,1,83
609,ORD_00252,83,12-01-23,13:00:10,it015,1,1,83
610,ORD_00252,83,12-01-23,13:00:10,it027,1,1,83
611,ORD_00252,83,12-01-23,13:00:10,it007,3,1,83
612,ORD_00253,83,12-01-23,21:39:07,it027,6,0,83
613,ORD_00253,83,12-01-23,21:39:07,it025,2,0,83
614,ORD_00253,83,12-01-23,21:39:07,it023,2,0,83
615,ORD_00254,83,12-01-23,18:57:49,it028,8,1,83
616,ORD_00254,83,12-01-23,18:57:49,it036,3,1,83
617,ORD_00255,83,12-01-23,11:34:30,it024,6,1,83
618,ORD_00255,83,12-01-23,11:34:30,it033,5,1,83
619,ORD_00255,83,12-01-23,11:34:30,it035,6,1,83
620,ORD_00255,83,12-01-23,11:34:30,it032,2,1,83
621,ORD_00255,83,12-01-23,11:34:30,it036,7,1,83
622,ORD_00256,83,12-01-23,20:00:49,it009,2,0,83
623,ORD_00256,83,12-01-23,20:00:49,it007,6,0,83
624,ORD_00257,83,12-01-23,20:18:40,it037,1,1,83
625,ORD_00257,83,12-01-23,20:18:40,it035,10,1,83
626,ORD_00258,83,12-01-23,19:59:20,it022,3,1,83
627,ORD_00259,258,12-01-23,13:14:22,it020,2,0,258
628,ORD_00260,18,12-01-23,12:25:31,it020,1,0,18
629,ORD_00260,18,12-01-23,12:25:31,it032,6,0,18
630,ORD_00260,18,12-01-23,12:25:31,it032,3,0,18
631,ORD_00261,18,12-01-23,18:37:09,it035,8,1,18
632,ORD_00261,18,12-01-23,18:37:09,it033,2,1,18
633,ORD_00261,18,12-01-23,18:37:09,it005,2,1,18
634,ORD_00262,18,12-01-23,18:36:03,it028,6,1,18
635,ORD_00262,18,12-01-23,18:36:03,it027,5,1,18
636,ORD_00264,18,12-01-23,22:03:26,it033,6,1,18
637,ORD_00266,297,12-01-23,12:02:56,it036,9,0,297
638,ORD_00266,297,12-01-23,12:02:56,it037,9,0,297
639,ORD_00266,297,12-01-23,12:02:56,it001,6,0,297
640,ORD_00267,297,12-01-23,22:24:14,it017,10,1,297
641,ORD_00267,297,12-01-23,22:24:14,it004,1,1,297
642,ORD_00268,297,12-01-23,19:46:37,it015,4,1,297
643,ORD_00268,297,13-01-23,19:46:37,it019,6,1,297
644,ORD_00269,297,13-01-23,11:36:04,it021,2,0,297
645,ORD_00269,297,13-01-23,11:36:04,it034,3,0,297
646,ORD_00269,297,13-01-23,11:36:04,it029,7,0,297
647,ORD_00269,297,13-01-23,11:36:04,it011,1,0,297
648,ORD_00269,297,13-01-23,11:36:04,it030,5,0,297
649,ORD_00271,297,13-01-23,11:08:55,it026,9,1,297
650,ORD_00271,297,13-01-23,11:08:55,it019,7,1,297
651,ORD_00271,297,13-01-23,11:08:55,it001,10,1,297
652,ORD_00272,297,13-01-23,13:09:17,it020,10,1,297
653,ORD_00272,297,13-01-23,13:09:17,it034,10,1,297
654,ORD_00272,297,13-01-23,13:09:17,it035,10,1,297
655,ORD_00273,297,13-01-23,19:42:18,it037,5,0,297
656,ORD_00273,297,13-01-23,19:42:18,it014,10,0,297
657,ORD_00273,297,13-01-23,19:42:18,it003,5,0,297
658,ORD_00273,297,13-01-23,19:42:18,it011,4,0,297
659,ORD_00274,297,13-01-23,21:34:42,it037,9,1,297
660,ORD_00274,297,13-01-23,21:34:42,it002,10,1,297
661,ORD_00274,297,13-01-23,21:34:42,it008,7,1,297
662,ORD_00274,297,13-01-23,21:34:42,it008,7,1,297
663,ORD_00274,297,13-01-23,21:34:42,it027,7,1,297
664,ORD_00275,297,13-01-23,11:16:01,it024,1,1,297
665,ORD_00275,297,13-01-23,11:16:01,it020,3,1,297
666,ORD_00276,297,13-01-23,19:11:52,it021,6,0,297
667,ORD_00277,38,13-01-23,13:50:50,it003,2,1,38
668,ORD_00277,38,13-01-23,13:50:50,it003,9,1,38
669,ORD_00277,38,13-01-23,13:50:50,it017,1,1,38
670,ORD_00278,38,13-01-23,19:58:02,it021,10,1,38
671,ORD_00278,38,13-01-23,19:58:02,it008,6,1,38
672,ORD_00278,38,13-01-23,19:58:02,it014,1,1,38
673,ORD_00279,38,13-01-23,10:54:33,it026,6,0,38
674,ORD_00279,38,13-01-23,10:54:33,it005,5,0,38
675,ORD_00280,38,13-01-23,22:55:20,it037,5,0,38
676,ORD_00280,38,13-01-23,22:55:20,it028,4,0,38
677,ORD_00280,38,13-01-23,22:55:20,it031,8,0,38
678,ORD_00280,38,13-01-23,22:55:20,it004,5,0,38
679,ORD_00280,38,13-01-23,22:55:20,it020,3,0,38
680,ORD_00281,38,13-01-23,13:30:41,it008,2,1,38
681,ORD_00282,253,13-01-23,22:52:17,it022,4,1,253
682,ORD_00282,253,13-01-23,22:52:17,it016,9,1,253
683,ORD_00282,253,13-01-23,22:52:17,it010,2,1,253
684,ORD_00283,253,13-01-23,19:26:10,it013,7,0,253
685,ORD_00284,29,13-01-23,19:50:01,it029,7,1,29
686,ORD_00284,29,13-01-23,19:50:01,it010,1,1,29
687,ORD_00284,29,13-01-23,19:50:01,it003,6,1,29
688,ORD_00285,29,13-01-23,21:31:09,it033,4,1,29
689,ORD_00286,211,13-01-23,22:42:32,it030,1,0,211
690,ORD_00287,168,13-01-23,19:27:10,it003,8,1,168
691,ORD_00287,168,13-01-23,19:27:10,it019,2,1,168
692,ORD_00287,168,13-01-23,19:27:10,it016,4,1,168
693,ORD_00287,168,13-01-23,19:27:10,it006,7,1,168
694,ORD_00289,168,13-01-23,18:38:14,it018,2,0,168
695,ORD_00290,20,13-01-23,22:57:47,it024,8,0,20
696,ORD_00290,20,13-01-23,22:57:47,it036,9,0,20
697,ORD_00290,20,13-01-23,22:57:47,it026,2,0,20
698,ORD_00291,20,13-01-23,19:07:39,it006,4,1,20
699,ORD_00291,20,13-01-23,19:07:39,it023,6,1,20
700,ORD_00291,20,13-01-23,19:07:39,it027,6,1,20
701,ORD_00291,20,13-01-23,19:07:39,it010,5,1,20
702,ORD_00291,20,13-01-23,19:07:39,it030,6,1,20
703,ORD_00293,20,13-01-23,22:52:23,it007,7,0,20
704,ORD_00293,20,13-01-23,22:52:23,it007,10,0,20
705,ORD_00293,20,13-01-23,22:52:23,it012,9,0,20
706,ORD_00293,20,13-01-23,22:52:23,it027,2,0,20
707,ORD_00293,20,13-01-23,22:52:23,it035,6,0,20
708,ORD_00294,20,13-01-23,11:19:31,it031,1,1,20
709,ORD_00294,20,13-01-23,11:19:31,it026,7,1,20
710,ORD_00294,20,13-01-23,11:19:31,it025,1,1,20
711,ORD_00294,20,13-01-23,11:19:31,it036,6,1,20
712,ORD_00295,20,13-01-23,20:12:45,it017,1,1,20
713,ORD_00295,20,13-01-23,20:12:45,it003,5,1,20
714,ORD_00295,20,13-01-23,20:12:45,it027,7,1,20
715,ORD_00295,20,14-01-23,20:12:45,it005,1,1,20
716,ORD_00296,20,14-01-23,22:10:31,it014,5,0,20
717,ORD_00296,20,14-01-23,22:10:31,it006,4,0,20
718,ORD_00296,20,14-01-23,22:10:31,it012,8,0,20
719,ORD_00296,20,14-01-23,22:10:31,it002,6,0,20
720,ORD_00297,20,14-01-23,22:02:04,it025,2,1,20
721,ORD_00297,20,14-01-23,22:02:04,it027,8,1,20
722,ORD_00297,20,14-01-23,22:02:04,it002,5,1,20
723,ORD_00299,20,14-01-23,18:41:08,it003,9,0,20
724,ORD_00299,20,14-01-23,18:41:08,it029,1,0,20
725,ORD_00299,20,14-01-23,18:41:08,it019,2,0,20
726,ORD_00299,20,14-01-23,18:41:08,it001,4,0,20
727,ORD_00300,20,14-01-23,20:25:26,it037,9,0,20
728,ORD_00300,20,14-01-23,20:25:26,it027,10,0,20
729,ORD_00300,20,14-01-23,20:25:26,it015,3,0,20
730,ORD_00300,20,14-01-23,20:25:26,it028,7,0,20
731,ORD_00301,20,14-01-23,10:47:35,it036,9,1,20
732,ORD_00301,20,14-01-23,10:47:35,it009,4,1,20
733,ORD_00302,20,14-01-23,21:09:01,it024,8,1,20
734,ORD_00302,20,14-01-23,21:09:01,it012,5,1,20
735,ORD_00302,20,14-01-23,21:09:01,it003,2,1,20
736,ORD_00302,20,14-01-23,21:09:01,it021,5,1,20
737,ORD_00302,20,14-01-23,21:09:01,it030,1,1,20
738,ORD_00302,20,14-01-23,21:09:01,it003,1,1,20
739,ORD_00303,20,14-01-23,12:08:27,it020,9,0,20
740,ORD_00303,20,14-01-23,12:08:27,it034,7,0,20
741,ORD_00303,20,15-01-23,12:08:27,it017,5,0,20
742,ORD_00306,20,15-01-23,21:20:26,it021,6,0,20
743,ORD_00306,20,15-01-23,21:20:26,it020,7,0,20
744,ORD_00306,20,15-01-23,21:20:26,it036,9,0,20
745,ORD_00307,20,15-01-23,19:25:09,it028,2,1,20
746,ORD_00307,20,15-01-23,19:25:09,it027,5,1,20
747,ORD_00308,20,15-01-23,12:19:17,it029,6,1,20
748,ORD_00308,20,15-01-23,12:19:17,it003,3,1,20
749,ORD_00308,20,15-01-23,12:19:17,it025,1,1,20
750,ORD_00308,20,15-01-23,12:19:17,it031,1,1,20
751,ORD_00309,20,15-01-23,12:24:25,it021,4,0,20
752,ORD_00309,20,15-01-23,12:24:25,it007,3,0,20
753,ORD_00310,20,15-01-23,19:41:12,it010,9,0,20
754,ORD_00310,20,15-01-23,19:41:12,it035,2,0,20
755,ORD_00311,20,15-01-23,11:49:42,it028,6,1,20
756,ORD_00311,20,15-01-23,11:49:42,it021,1,1,20
757,ORD_00313,20,15-01-23,21:33:06,it031,5,0,20
758,ORD_00313,20,15-01-23,21:33:06,it016,4,0,20
759,ORD_00314,20,15-01-23,18:49:49,it035,3,1,20
760,ORD_00314,20,15-01-23,18:49:49,it008,2,1,20
761,ORD_00314,20,15-01-23,18:49:49,it033,7,1,20
762,ORD_00315,20,15-01-23,19:59:36,it023,2,1,20
763,ORD_00316,103,15-01-23,12:03:36,it035,7,0,103
764,ORD_00317,194,15-01-23,20:09:17,it031,10,1,194
765,ORD_00317,194,15-01-23,20:09:17,it028,3,1,194
766,ORD_00317,194,15-01-23,20:09:17,it028,5,1,194
767,ORD_00318,194,15-01-23,22:30:24,it031,2,1,194
768,ORD_00318,194,15-01-23,22:30:24,it014,5,1,194
769,ORD_00318,194,15-01-23,22:30:24,it027,6,1,194
770,ORD_00318,194,15-01-23,22:30:24,it024,8,1,194
771,ORD_00319,194,15-01-23,19:36:10,it031,5,0,194
772,ORD_00319,194,15-01-23,19:36:10,it006,1,0,194
773,ORD_00320,194,15-01-23,19:17:43,it022,9,0,194
774,ORD_00320,194,15-01-23,19:17:43,it014,2,0,194
775,ORD_00320,194,15-01-23,19:17:43,it036,1,0,194
776,ORD_00321,194,15-01-23,12:36:02,it030,5,1,194
777,ORD_00322,105,15-01-23,13:08:06,it010,4,1,105
778,ORD_00322,105,15-01-23,13:08:06,it014,4,1,105
779,ORD_00322,105,15-01-23,13:08:06,it002,1,1,105
780,ORD_00322,105,15-01-23,13:08:06,it037,6,1,105
781,ORD_00322,105,15-01-23,13:08:06,it003,6,1,105
782,ORD_00322,105,15-01-23,13:08:06,it021,9,1,105
783,ORD_00323,105,15-01-23,21:50:52,it018,6,0,105
784,ORD_00324,275,15-01-23,12:34:04,it031,2,1,275
785,ORD_00324,275,15-01-23,12:34:04,it001,2,1,275
786,ORD_00325,275,15-01-23,10:41:37,it023,1,1,275
787,ORD_00325,275,15-01-23,10:41:37,it031,5,1,275
788,ORD_00325,275,15-01-23,10:41:37,it014,7,1,275
789,ORD_00325,275,16-01-23,10:41:37,it030,5,1,275
790,ORD_00325,275,16-01-23,10:41:37,it004,7,1,275
791,ORD_00326,275,16-01-23,18:33:17,it016,4,0,275
792,ORD_00326,275,16-01-23,18:33:17,it004,4,0,275
793,ORD_00326,275,16-01-23,18:33:17,it035,4,0,275
794,ORD_00327,275,16-01-23,21:38:10,it035,2,1,275
795,ORD_00327,275,16-01-23,21:38:10,it023,2,1,275
796,ORD_00327,275,16-01-23,21:38:10,it004,5,1,275
797,ORD_00328,275,16-01-23,18:48:06,it031,3,1,275
798,ORD_00328,275,16-01-23,18:48:06,it021,3,1,275
799,ORD_00329,275,16-01-23,12:22:18,it007,5,0,275
800,ORD_00330,116,16-01-23,13:11:19,it009,2,0,116
801,ORD_00330,116,16-01-23,13:11:19,it035,8,0,116
802,ORD_00331,116,16-01-23,11:28:27,it011,1,1,116
803,ORD_00331,116,16-01-23,11:28:27,it028,1,1,116
804,ORD_00331,116,16-01-23,11:28:27,it016,5,1,116
805,ORD_00332,116,16-01-23,20:42:45,it037,6,1,116
806,ORD_00334,20,16-01-23,13:57:11,it026,6,1,20
807,ORD_00334,20,16-01-23,13:57:11,it031,7,1,20
808,ORD_00335,20,16-01-23,11:05:14,it028,7,1,20
809,ORD_00335,20,16-01-23,11:05:14,it036,6,1,20
810,ORD_00336,20,16-01-23,19:09:50,it033,8,0,20
811,ORD_00336,20,16-01-23,19:09:50,it003,6,0,20
812,ORD_00336,20,16-01-23,19:09:50,it032,5,0,20
813,ORD_00337,20,16-01-23,13:34:07,it004,3,1,20
814,ORD_00338,5,16-01-23,11:57:26,it008,7,1,5
815,ORD_00339,4,16-01-23,13:09:04,it010,2,0,4
816,ORD_00339,4,16-01-23,13:09:04,it036,9,0,4
817,ORD_00339,4,16-01-23,13:09:04,it020,6,0,4
818,ORD_00340,4,16-01-23,10:45:21,it013,5,0,4
819,ORD_00342,241,16-01-23,12:30:25,it023,8,1,241
820,ORD_00342,241,16-01-23,12:30:25,it005,1,1,241
821,ORD_00342,241,16-01-23,12:30:25,it013,9,1,241
822,ORD_00342,241,16-01-23,12:30:25,it015,3,1,241
823,ORD_00343,241,16-01-23,13:25:47,it017,4,0,241
824,ORD_00343,241,16-01-23,13:25:47,it031,9,0,241
825,ORD_00343,241,16-01-23,13:25:47,it032,9,0,241
826,ORD_00344,241,16-01-23,12:36:13,it020,5,1,241
827,ORD_00344,241,16-01-23,12:36:13,it031,1,1,241
828,ORD_00345,241,16-01-23,12:36:28,it016,8,1,241
829,ORD_00345,241,16-01-23,12:36:28,it012,5,1,241
830,ORD_00345,241,16-01-23,12:36:28,it014,1,1,241
831,ORD_00345,241,16-01-23,12:36:28,it035,7,1,241
832,ORD_00346,241,16-01-23,22:03:37,it019,8,0,241
833,ORD_00346,241,16-01-23,22:03:37,it014,3,0,241
834,ORD_00347,241,16-01-23,10:50:39,it025,10,1,241
835,ORD_00348,237,16-01-23,10:38:06,it019,9,1,237
836,ORD_00348,237,16-01-23,10:38:06,it017,4,1,237
837,ORD_00349,237,16-01-23,18:48:22,it028,3,0,237
838,ORD_00349,237,16-01-23,18:48:22,it016,9,0,237
839,ORD_00349,237,16-01-23,18:48:22,it035,6,0,237
840,ORD_00349,237,16-01-23,18:48:22,it005,3,0,237
841,ORD_00350,237,16-01-23,22:45:33,it026,3,0,237
842,ORD_00351,147,16-01-23,13:08:31,it007,9,1,147
843,ORD_00351,147,16-01-23,13:08:31,it034,4,1,147
844,ORD_00352,147,16-01-23,12:24:25,it035,5,1,147
845,ORD_00353,133,16-01-23,20:33:42,it023,5,0,133
846,ORD_00354,142,16-01-23,11:31:07,it015,9,1,142
847,ORD_00354,142,16-01-23,11:31:07,it024,3,1,142
848,ORD_00354,142,16-01-23,11:31:07,it029,3,1,142
849,ORD_00354,142,16-01-23,11:31:07,it007,7,1,142
850,ORD_00354,142,16-01-23,11:31:07,it004,7,1,142
851,ORD_00354,142,16-01-23,11:31:07,it026,8,1,142
852,ORD_00355,142,16-01-23,20:19:07,it018,4,1,142
853,ORD_00356,71,16-01-23,19:11:56,it031,1,0,71
854,ORD_00356,71,16-01-23,19:11:56,it029,9,0,71
855,ORD_00356,71,16-01-23,19:11:56,it007,3,0,71
856,ORD_00356,71,16-01-23,19:11:56,it013,1,0,71
857,ORD_00357,71,16-01-23,19:35:46,it027,1,1,71
858,ORD_00357,71,16-01-23,19:35:46,it028,4,1,71
859,ORD_00357,71,16-01-23,19:35:46,it012,3,1,71
860,ORD_00358,71,16-01-23,12:45:52,it034,1,1,71
861,ORD_00358,71,16-01-23,12:45:52,it017,10,1,71
862,ORD_00359,71,16-01-23,21:05:27,it007,3,0,71
863,ORD_00359,71,16-01-23,21:05:27,it031,6,0,71
864,ORD_00361,71,16-01-23,11:20:07,it024,9,1,71
865,ORD_00361,71,16-01-23,11:20:07,it021,3,1,71
866,ORD_00363,71,16-01-23,12:39:28,it022,9,0,71
867,ORD_00364,164,17-01-23,19:00:34,it007,9,1,164
868,ORD_00364,164,17-01-23,19:00:34,it008,4,1,164
869,ORD_00365,164,17-01-23,13:04:41,it003,7,1,164
870,ORD_00365,164,17-01-23,13:04:41,it021,1,1,164
